"id","sex","age","rs","fid","agef","daddiff","rsf","mid","agem","mumdiff","rsm"
"peo7v","m",24.1561641693115,0,"vr4qp",49.2356147766113,25.0794525146484,6,"ih9j7",37.4410972595215,13.2849311828613,5
"qpftr","f",74.7068481445312,6,NA,NA,NA,NA,NA,NA,NA,NA
"l5hl2","f",41.758903503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"x3n04","f",72.7945175170898,5,NA,NA,NA,NA,NA,NA,NA,NA
"nyc7c","f",59.6958885192871,5,NA,NA,NA,NA,"sm54x",76.2986297607422,16.6027393341064,3
"pxz8r","f",42.4876708984375,6,"b02l0",68.1095886230469,25.6219177246094,11,"xp23u",51.0356178283691,8.54794502258301,8
"n9bbw","f",27.76438331604,2.8199999332428,"fs8ry",49.783561706543,22.0191783905029,2,"nwq0q",44.0301361083984,16.2657527923584,2
"mwffk","f",34.0904121398926,3.8199999332428,NA,NA,NA,NA,NA,NA,NA,NA
"kq4jh","m",29.6739730834961,3.64000010490417,"hqfs2",NA,NA,NA,"qpftr",74.7068481445312,45.0328750610352,6
"vtcgf","m",37.3041114807129,4.82000017166138,NA,NA,NA,NA,"ldo6h",50.6164398193359,13.312328338623,5
"lwsxh","f",21.7753429412842,1.82000005245209,"vqyp3",NA,NA,NA,"m6n61",48.687671661377,26.9123287200928,4
"edd8v","m",44.6849327087402,3,NA,NA,NA,NA,NA,NA,NA,NA
"prej6","m",24.5972595214844,0,"gacrv",61.8904113769531,37.2931518554688,9,"xyn1z",46,21.4027404785156,8
"keen1","m",32.6767120361328,0,"jjux9",61.6958885192871,29.0191783905029,8,"x7fgu",58.6958885192871,26.0191783905029,8
"goy7c","f",57.6931495666504,5,"ncdfy",78.709587097168,21.0164375305176,5,"tarsl",76.7068481445312,19.0136985778809,5
"d1xt5","m",19.1452045440674,0,"jq61d",47.0986289978027,27.9534244537354,8,"lxwvn",45.613697052002,26.4684925079346,7
"q30au","f",22.6712322235107,2.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"fwyu0","f",16.879451751709,0,"bpetr",35,18.120548248291,1,"y7j89",37.7643852233887,20.8849315643311,3
"jfv5e","f",36.6794509887695,1.63999998569489,NA,NA,NA,NA,"afq0a",41.7780838012695,5.09862995147705,3
"aq00r","f",38.6821899414062,4.6399998664856,"wkvbx",76.7068481445312,38.024658203125,7,"mzg96",66.7013702392578,28.0191783905029,7
"gwj12","f",26.6739730834961,2.64000010490417,NA,NA,NA,NA,NA,NA,NA,NA
"btuqm","m",28.0191783905029,1.63999998569489,NA,NA,NA,NA,"tsvqd",52.6904106140137,24.6712322235107,3
"pfoqm","m",34.6794509887695,0.819999992847443,"p3zo7",54.0356178283691,19.356164932251,4,"pkk0e",55.2000007629395,20.5205478668213,4
"sde1x","f",31.8191776275635,3.8199999332428,"tc53o",56.0383567810059,24.2191772460938,5,"fmq5b",61.9561653137207,30.1369857788086,5
"ncdfy","m",78.709587097168,5,NA,NA,NA,NA,NA,NA,NA,NA
"iv7a3","f",35.5643844604492,3.8199999332428,"lm10r",69.4904098510742,33.9260292053223,9,"eud8v",NA,NA,NA
"gvxty","f",20.758903503418,1,NA,NA,NA,NA,NA,NA,NA,NA
"kvhm2","f",61.6958885192871,2,NA,NA,NA,NA,NA,NA,NA,NA
"zk3wk","f",26.76438331604,3.64000010490417,"lan5p",44,17.23561668396,2,"gxc7z",54.6931495666504,27.9287662506104,6
"zjeml","f",16.668493270874,0,"bynnz",32.0219192504883,15.3534250259399,4,"d1sha",42.8849296569824,26.216438293457,7
"kwn9c","f",33.6767120361328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wwlub","m",42.3643836975098,5.46000003814697,"d55g6",59.3698616027832,17.0054798126221,6,"uildo",61.7424659729004,19.3780822753906,6
"zineq","m",36.6794509887695,1.82000005245209,"c4u0r",67.7013702392578,31.0219173431396,7,"ixics",57.0410957336426,20.361644744873,7
"cmohb","f",22.7616443634033,1,NA,NA,NA,NA,NA,NA,NA,NA
"qxjew","m",31.7315063476562,8.64000034332275,"np17s",53.6904106140137,21.9589042663574,8,"jm868",51,19.2684936523438,2
"j46zl","m",17.3945198059082,0,"lm10r",69.4904098510742,52.095890045166,9,"l5hl2",NA,NA,NA
"axhag","f",19.758903503418,0,NA,NA,NA,NA,"kzzxj",46.687671661377,26.9287662506104,4
"h8ya1","f",19.7424659729004,1,NA,NA,NA,NA,NA,NA,NA,NA
"nf820","m",36.5945205688477,NA,NA,NA,NA,NA,NA,NA,NA,NA
"o25gm","m",23.572603225708,0,"xb4af",51,27.427396774292,9,"w98hh",59.6958885192871,36.1232872009277,8
"lviwh","m",56.6931495666504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"h539p","f",70.0383529663086,7,NA,NA,NA,NA,NA,NA,NA,NA
"ayk0c","m",51.7643852233887,7.82000017166138,NA,NA,NA,NA,NA,NA,NA,NA
"r5y5o","f",17.5041103363037,0.819999992847443,"qi1ip",48.687671661377,31.1835613250732,5,"msrcp",44.6849327087402,27.1808223724365,5
"t3m1d","m",24.6712322235107,0,"wovdr",53.0054779052734,28.3342456817627,11,"gxc7z",54.6931495666504,30.0219173431396,6
"eh6y8","m",31.7452049255371,2.64000010490417,"d07y8",38.024658203125,6.27945184707642,9,"azw88",48.312328338623,16.5671234130859,7
"y0alt","m",62.6986312866211,3,NA,NA,NA,NA,NA,NA,NA,NA
"cukld","f",25.76438331604,0,NA,NA,NA,NA,NA,NA,NA,NA
"v7urj","m",28.312328338623,1.82000005245209,"wo7v8",57.3835601806641,29.0712337493896,5,"dohum",55.9643821716309,27.6520557403564,5
"ewtua","m",29.6000003814697,0.819999992847443,"xb4af",51,21.3999996185303,9,"w98hh",59.6958885192871,30.095890045166,8
"pn0zl","m",24.6712322235107,0,"c4u0r",67.7013702392578,43.0301361083984,7,"ixics",57.0410957336426,32.3698616027832,7
"co7xc","m",16.2986297607422,0,"fyqv0",NA,NA,NA,"j4ubf",39.6821899414062,23.3835620880127,4
"y4q44","m",62.3835601806641,1,NA,NA,NA,NA,NA,NA,NA,NA
"p33lw","f",26.5835609436035,1,"gkr12",58.4931488037109,31.9095897674561,8,"yh33s",49.2904090881348,22.7068500518799,8
"hw57t","f",24.7506847381592,0.819999992847443,"lm10r",69.4904098510742,44.7397270202637,9,"l5hl2",NA,NA,NA
"vx1rw","f",20.8849315643311,1.63999998569489,"su674",57.6931495666504,36.808219909668,8,"q9ltf",51.9945220947266,31.1095886230469,8
"ujftv","m",26.7479457855225,0,NA,NA,NA,NA,"q9xao",44.6849327087402,17.9369869232178,6
"eeyrp","m",21.2438354492188,0,"ddmko",NA,NA,NA,"ntc3a",39.9945220947266,18.7506847381592,3
"w8lw6","m",45.8986282348633,1,"a9li1",81.5369873046875,35.638355255127,8,"siwhu",71.1600036621094,25.2613697052002,8
"n5sju","m",30.6821918487549,NA,"frfis",69.6109619140625,38.928768157959,8,"toaz9",37.024658203125,6.34246587753296,4
"w4l6q","f",32.7452049255371,2,"d55g6",59.3698616027832,26.6246566772461,6,"uildo",61.7424659729004,28.9972610473633,6
"kfaxy","m",24.6712322235107,0,"kbpme",51.6904106140137,27.0191783905029,9,NA,NA,NA,NA
"flwm0","f",18.668493270874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b4esr","f",28.6739730834961,2.8199999332428,"frfis",69.6109619140625,40.9369850158691,8,"veo3p",58.5862998962402,29.9123287200928,4
