"RP_INC_LOG","HP_INC_LOG","CF_INC_LOG","RF_AGE","RF_AGE_DEATH","RF_YRS_SINCE_DEATH","RM_AGE","RM_AGE_DEATH","RM_YRS_SINCE_DEATH","HF_AGE","HF_AGE_DEATH","HF_YRS_SINCE_DEATH","HM_AGE","HM_AGE_DEATH","HM_YRS_SINCE_DEATH","HUS_AGE","RESP_AGE"
10.4341158035983,12.8583978315699,11.4075649493124,NA,57,14,64,NA,NA,75,NA,NA,70,NA,NA,39,31
8.85366542803745,9.39266192877014,8.60886037994206,NA,80,36,NA,68,20,NA,NA,NA,NA,NA,NA,NA,64
NA,NA,9.7981270368783,NA,70,3,60,NA,NA,100,NA,NA,90,NA,NA,65,36
10.8197782844103,NA,NA,50,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
NA,NA,9.21034037197618,80,NA,NA,70,NA,NA,NA,75,30,NA,60,25,71,50
NA,NA,10.4912742174382,NA,50,40,NA,60,22,NA,NA,NA,NA,75,18,60,51
9.30565055178051,NA,9.90348755253613,NA,66,27,NA,32,39,NA,40,40,87,NA,NA,49,42
11.8775685785581,NA,NA,48,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
12.1007121298723,NA,NA,70,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
NA,10.4912742174382,9.90348755253613,NA,60,28,70,NA,NA,98,NA,NA,84,NA,NA,45,31
NA,NA,NA,NA,70,20,NA,45,15,NA,30,50,NA,50,22,68,50
11.3504065354725,NA,11.3393574835993,70,NA,NA,50,NA,NA,NA,85,12,NA,70,8,50,37
9.10497985631836,10.1266311038503,11.47210347045,NA,70,15,65,NA,NA,70,NA,NA,58,NA,NA,35,28
11.6952470217642,9.21034037197618,10.6454248972655,55,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
NA,NA,10.6454248972655,NA,77,9,NA,66,12,NA,65,NA,80,NA,NA,58,46
9.30565055178051,NA,10.0858091093301,NA,60,65,NA,62,15,NA,67,19,NA,55,12,67,54
10.3089526606443,NA,10.4912742174382,73,NA,NA,68,NA,NA,73,NA,NA,68,NA,NA,39,32
9.77565418102624,NA,10.0345158149425,NA,72,40,NA,55,42,NA,NA,NA,NA,NA,NA,NA,63
NA,NA,NA,NA,65,16,70,NA,NA,NA,75,10,66,NA,NA,32,23
9.39266192877014,9.39266192877014,10.6919449129004,NA,80,15,NA,69,4,NA,NA,NA,NA,NA,NA,NA,63
10.9331069697173,10.5966347330961,10.77895628989,NA,75,3,NA,42,23,NA,NA,NA,NA,NA,NA,NA,30
9.90348755253613,10.3089526606443,11.0020998412042,70,NA,NA,60,NA,NA,NA,75,18,NA,80,5,45,37
8.51719319141624,NA,11.3385720778255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31
11.47210347045,13.0815413828841,11.0020998412042,75,NA,NA,50,NA,NA,74,NA,NA,62,NA,NA,49,31
10.4912742174382,NA,11.0020998412042,NA,NA,35,NA,NA,34,NA,NA,39,NA,NA,NA,38,55
NA,NA,10.77895628989,NA,60,18,70,NA,NA,87,NA,NA,66,NA,NA,56,40
9.39266192877014,NA,9.61580548008435,NA,85,6,NA,80,1,NA,70,25,NA,60,13,48,41
9.90348755253613,9.60238245975221,11.3385720778255,60,NA,NA,55,NA,NA,NA,40,28,62,NA,NA,28,19
11.0974100210086,10.8197782844103,9.90348755253613,80,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
12.0668105781967,NA,11.5898865061064,76,NA,NA,70,NA,NA,NA,75,11,82,NA,NA,43,33
11.4510500612521,NA,12.6115377536383,55,NA,NA,50,NA,NA,NA,50,16,60,NA,NA,33,21
11.9576112862317,12.1007121298723,12.3883942023241,60,NA,NA,48,NA,NA,70,NA,NA,62,NA,NA,36,23
8.69951474821019,9.85219425814858,10.1266311038503,NA,45,31,NA,45,20,NA,70,24,NA,73,9,57,50
10.3089526606443,10.7363966754712,11.6952470217642,NA,70,2,65,NA,NA,75,NA,NA,68,NA,NA,48,41
NA,NA,10.0858091093301,NA,50,47,NA,62,27,NA,NA,NA,NA,NA,NA,NA,61
9.61580548008435,9.21034037197618,11.6952470217642,80,NA,NA,NA,64,5,NA,56,23,NA,69,6,40,32
NA,11.9183905730784,12.6115377536383,60,NA,NA,55,NA,NA,75,NA,NA,60,NA,NA,32,24
NA,NA,12.1007121298723,NA,60,20,NA,70,6,NA,55,30,NA,60,20,NA,56
NA,NA,10.7144177687525,NA,40,6,40,NA,NA,NA,60,5,NA,NA,23,35,25
8.51719319141624,11.805595078933,11.1272629841582,NA,56,36,85,NA,NA,NA,100,35,NA,50,NA,73,58
9.62905070683437,9.90348755253613,10.1886664947698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
12.1007121298723,NA,12.1007121298723,70,NA,NA,58,NA,NA,70,NA,NA,60,NA,NA,36,24
11.5228757958234,NA,9.21034037197618,70,NA,NA,60,NA,NA,NA,80,10,NA,60,29,44,36
8.00636756765025,9.39266192877014,11.0020998412042,75,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
10.3089526606443,9.21034037197618,12.1007121298723,65,NA,NA,55,NA,NA,75,NA,NA,62,NA,NA,40,35
9.25913053614561,9.10497985631836,11.3385720778255,70,NA,NA,55,NA,NA,71,NA,NA,55,NA,NA,34,27
10.5966347330961,11.3385720778255,11.9766594812024,NA,65,13,62,NA,NA,NA,95,2,82,NA,NA,42,36
9.61580548008435,8.51719319141624,8.51719319141624,50,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
9.21034037197618,10.4912742174382,10.4912742174382,85,NA,NA,NA,65,2,NA,40,40,NA,60,8,70,50
NA,9.21034037197618,11.47210347045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
10.0858091093301,9.21034037197618,9.61580548008435,75,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
10.4912742174382,NA,11.2515607008358,70,NA,NA,55,NA,NA,NA,80,10,75,NA,NA,42,36
12.2258752728264,10.8434948110276,11.5327280922664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
9.21034037197618,9.61580548008435,11.2252433925184,NA,55,30,NA,48,10,NA,NA,NA,NA,NA,NA,NA,43
11.1844213979982,11.0020998412042,11.3385720778255,75,NA,NA,70,NA,NA,NA,76,12,NA,72,9,44,34
9.61580548008435,10.4912742174382,10.8589989975636,NA,76,22,NA,70,19,NA,85,2,NA,80,1,65,56
11.0821425488778,NA,NA,66,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
7.78322401633604,10.7144177687525,11.1844213979982,NA,NA,32,NA,60,2,64,NA,NA,59,NA,NA,33,32
8.69951474821019,NA,10.4631033404715,95,NA,NA,NA,85,1,NA,60,36,NA,55,32,70,59
NA,NA,NA,NA,75,8,70,NA,NA,NA,45,50,NA,75,4,65,47
9.7981270368783,9.21034037197618,8.69951474821019,NA,70,15,NA,65,14,NA,NA,NA,NA,NA,NA,NA,65
9.57498348556409,NA,10.1811192891344,NA,71,14,80,NA,NA,NA,70,20,NA,63,25,68,53
12.3194013308372,NA,NA,55,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,27
NA,NA,11.0508900053737,85,NA,NA,70,NA,NA,NA,50,42,NA,57,17,69,49
11.8350089641393,NA,11.6952470217642,NA,75,8,70,NA,NA,NA,60,22,NA,45,25,65,55
10.9331069697173,10.8967393255464,11.8130300574206,NA,50,30,76,NA,NA,NA,85,10,82,NA,NA,44,36
NA,NA,11.0020998412042,NA,50,26,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
6.39692965521615,NA,10.3481733737976,NA,80,25,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
10.8197782844103,10.1266311038503,9.90348755253613,65,NA,NA,52,NA,NA,NA,80,13,NA,76,8,47,32
9.7981270368783,10.0858091093301,10.77895628989,80,NA,NA,NA,70,4,NA,70,15,80,NA,NA,NA,52
10.7995755770928,9.21034037197618,9.90348755253613,NA,63,7,72,NA,NA,NA,70,25,NA,53,9,72,52
7.78322401633604,8.07090608878782,10.5558127385758,NA,40,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
10.3089526606443,NA,NA,62,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
10.5713169251118,10.4912742174382,10.5186731916264,NA,85,5,NA,80,3,NA,75,20,NA,60,23,NA,56
8.98719682066197,NA,9.98044859367226,NA,75,18,80,NA,NA,NA,85,13,85,NA,NA,53,41
11.8493977015914,NA,11.289781913656,50,NA,NA,40,NA,NA,NA,NA,30,NA,NA,20,40,19
11.1844213979982,NA,11.6952470217642,NA,60,9,60,NA,NA,NA,60,16,65,NA,NA,45,36
9.09380655572023,NA,10.77895628989,NA,58,25,NA,49,9,NA,NA,NA,NA,NA,NA,NA,52
9.61580548008435,9.21034037197618,9.90348755253613,NA,70,8,65,NA,NA,NA,NA,NA,NA,60,15,53,40
10.8197782844103,10.3089526606443,11.3385720778255,110,NA,NA,NA,70,8,NA,NA,35,NA,NA,30,66,51
11.1562505210315,11.7752897294377,11.7905572015685,NA,70,2,NA,60,3,NA,NA,NA,NA,NA,NA,NA,23
10.8628377738707,10.5453414387085,8.1605182474775,NA,70,75,NA,50,25,NA,80,45,NA,75,30,NA,62
9.7981270368783,9.61580548008435,12.4490188241406,NA,48,9,50,NA,NA,NA,56,1,64,NA,NA,37,28
9.39266192877014,NA,10.9681982895286,NA,70,35,NA,77,12,NA,65,22,NA,55,50,62,48
11.0020998412042,11.0666383623418,11.4295438560312,75,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
NA,NA,9.39266192877014,NA,70,10,80,NA,NA,NA,70,14,NA,67,10,NA,60
10.1266311038503,NA,10.77895628989,NA,NA,35,70,NA,NA,NA,70,15,NA,50,20,48,42
6.90775527898214,NA,10.3089526606443,NA,60,25,75,NA,NA,NA,45,70,80,NA,NA,56,46
NA,9.14846496825809,12.5172270741671,NA,54,4,NA,30,28,70,NA,NA,67,NA,NA,38,31
11.2384886192685,11.0020998412042,11.0020998412042,NA,50,25,70,NA,NA,NA,60,30,NA,48,25,56,49
11.1844213979982,10.77895628989,11.7519423654407,52,NA,NA,45,NA,NA,NA,85,15,NA,60,35,40,22
8.69951474821019,9.57498348556409,12.4371843664936,52,NA,NA,62,NA,NA,NA,60,12,64,NA,NA,28,22
10.3734911817819,NA,NA,64,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
10.3089526606443,10.3089526606443,11.2384886192685,NA,80,3,75,NA,NA,NA,70,15,85,NA,NA,52,46
10.7363966754712,NA,10.4912742174382,NA,75,33,NA,72,12,NA,NA,NA,NA,NA,NA,NA,51
NA,NA,9.21034037197618,75,NA,NA,65,NA,NA,NA,70,20,80,NA,NA,60,47
10.4912742174382,NA,12.2060726455302,NA,65,4,60,NA,NA,NA,80,24,70,NA,NA,44,42
NA,NA,9.47116499025808,NA,50,50,NA,80,6,NA,70,41,NA,50,27,70,55
9.61580548008435,10.4912742174382,11.0974100210086,90,NA,NA,NA,77,2,NA,75,20,85,NA,NA,66,50
9.39266192877014,11.1844213979982,10.1811192891344,NA,70,10,NA,NA,45,NA,70,13,NA,45,25,NA,44
10.4912742174382,9.21034037197618,9.61580548008435,NA,60,7,55,NA,NA,NA,50,22,70,NA,NA,53,43
NA,NA,11.3385720778255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
11.4295438560312,NA,NA,NA,68,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
9.21034037197618,8.1886891244442,11.1844213979982,75,NA,NA,NA,60,6,NA,45,32,65,NA,NA,38,36
NA,NA,NA,65,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
NA,NA,10.4912742174382,NA,70,20,70,NA,NA,NA,70,15,NA,58,12,65,58
11.0020998412042,10.77895628989,11.0020998412042,NA,60,20,65,NA,NA,NA,NA,25,NA,NA,30,50,38
10.9331069697173,11.3385720778255,11.2252433925184,NA,100,10,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
9.99879773234045,10.3089526606443,11.1272629841582,NA,60,22,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
NA,NA,NA,NA,96,4,NA,35,40,NA,75,18,NA,60,30,80,64
11.3144745262464,10.8395809117065,11.3504065354725,60,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
11.2644641056717,9.68034400122192,10.1266311038503,NA,80,4,72,NA,NA,NA,90,17,NA,80,7,71,51
NA,NA,12.3883942023241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
10.3089526606443,6.68461172766793,10.3089526606443,NA,70,38,NA,60,13,NA,NA,NA,NA,NA,NA,NA,52
10.5966347330961,10.5966347330961,11.8844890214027,NA,80,10,85,NA,NA,NA,110,8,NA,75,15,60,52
10.77895628989,10.0858091093301,10.6454248972655,60,NA,NA,50,NA,NA,NA,50,14,66,NA,NA,46,37
11.0020998412042,11.0020998412042,12.1007121298723,72,NA,NA,63,NA,NA,NA,77,8,72,NA,NA,NA,31
9.21034037197618,10.3089526606443,11.2252433925184,NA,NA,48,90,NA,NA,NA,60,30,NA,45,40,55,50
NA,9.68034400122192,10.1266311038503,92,NA,NA,80,NA,NA,NA,80,19,NA,77,17,73,53
10.8967393255464,10.6454248972655,11.1844213979982,NA,60,30,NA,80,1,NA,60,40,85,NA,NA,62,46
9.90348755253613,11.9183905730784,12.3883942023241,NA,55,21,66,NA,NA,NA,70,20,80,NA,NA,32,28
10.3859137017804,10.4912742174382,10.77895628989,NA,100,2,NA,70,20,NA,60,40,NA,40,4,60,50
NA,NA,NA,NA,60,38,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
NA,11.6952470217642,12.3883942023241,50,NA,NA,45,NA,NA,65,NA,NA,55,NA,NA,30,23
11.5617156291397,9.21034037197618,11.1844213979982,60,NA,NA,50,NA,NA,68,NA,NA,52,NA,NA,31,22
9.39266192877014,10.9331069697173,11.0020998412042,95,NA,NA,NA,82,25,NA,50,50,NA,75,5,NA,51
10.6919449129004,9.61580548008435,9.61580548008435,NA,70,12,65,NA,NA,80,NA,NA,70,NA,NA,50,29
11.0020998412042,7.09007683577609,NA,NA,80,10,NA,60,8,NA,NA,NA,NA,70,18,70,58
11.8204101647182,11.6082356447746,12.7938593104323,95,NA,NA,NA,75,3,NA,95,3,90,NA,NA,67,55
11.6952470217642,11.0666383623418,10.3089526606443,90,NA,NA,80,NA,NA,70,NA,NA,62,NA,NA,33,28
8.29404964010203,NA,8.00636756765025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
NA,10.4912742174382,12.1007121298723,55,NA,NA,50,NA,NA,65,NA,NA,60,NA,NA,NA,26
10.9150884642146,11.289781913656,11.6952470217642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
10.8197782844103,10.8395809117065,11.1844213979982,NA,70,15,76,NA,NA,NA,72,11,NA,74,9,NA,51
9.65502619323763,9.60238245975221,10.9150884642146,NA,50,38,NA,100,12,NA,NA,NA,NA,NA,NA,NA,60
9.61580548008435,NA,10.0858091093301,NA,50,24,75,NA,NA,NA,60,22,80,NA,NA,52,45
9.90348755253613,10.1266311038503,11.5028751291167,NA,90,3,NA,NA,50,NA,NA,35,NA,80,2,59,51
11.8913619006905,NA,NA,60,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
11.1982147201305,NA,13.3046849341983,62,NA,NA,53,NA,NA,NA,67,7,65,NA,NA,35,23
NA,NA,9.7981270368783,55,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
10.5713169251118,9.90348755253613,12.4837043821285,70,NA,NA,64,NA,NA,72,NA,NA,64,NA,NA,38,22
10.7363966754712,10.77895628989,11.8350089641393,62,NA,NA,56,NA,NA,NA,76,17,NA,60,20,40,35
10.1266311038503,10.6454248972655,10.77895628989,NA,75,22,82,NA,NA,NA,80,10,50,NA,NA,68,57
10.8197782844103,10.5966347330961,11.580584113444,100,NA,NA,90,NA,NA,NA,100,9,95,NA,NA,75,60
8.51719319141624,NA,11.0020998412042,NA,60,45,NA,70,15,NA,70,25,NA,60,20,70,60
10.77895628989,NA,10.4912742174382,60,NA,NA,52,NA,NA,NA,60,17,65,NA,NA,33,24
11.6082356447746,10.5966347330961,11.3385720778255,NA,85,6,80,NA,NA,NA,70,24,NA,75,18,60,46
9.90348755253613,10.77895628989,11.6952470217642,NA,NA,6,NA,NA,30,NA,70,30,NA,70,7,48,38
9.90348755253613,10.3089526606443,12.0552497557956,NA,40,50,NA,60,15,NA,NA,NA,NA,NA,NA,NA,53
12.5707157591181,NA,NA,55,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
10.1658518170036,NA,10.5023240536248,69,NA,NA,60,NA,NA,NA,48,35,85,NA,NA,40,34
10.5966347330961,NA,12.0317192583854,NA,75,4,70,NA,NA,NA,70,2,65,NA,NA,49,39
9.21034037197618,9.39266192877014,9.61580548008435,NA,70,15,NA,80,4,NA,40,50,NA,70,6,70,60
9.42545175159313,9.23014299927236,9.21034037197618,54,NA,NA,40,NA,NA,74,NA,NA,65,NA,NA,33,28
10.8967393255464,9.7981270368783,9.61580548008435,75,NA,NA,60,NA,NA,NA,45,40,63,NA,NA,36,30
8.88183630500415,NA,8.00636756765025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51
9.90348755253613,10.3089526606443,10.3089526606443,75,NA,NA,70,NA,NA,NA,70,27,NA,80,5,50,49
NA,NA,NA,NA,90,10,90,NA,NA,NA,65,45,NA,55,38,72,59
10.0858091093301,9.7981270368783,10.3089526606443,75,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
11.3385720778255,10.3089526606443,11.0020998412042,NA,60,22,65,NA,NA,NA,117,3,90,NA,NA,45,42
NA,NA,11.3022044336546,NA,40,53,NA,70,10,NA,60,38,NA,100,3,70,54
9.21034037197618,NA,11.2332115621676,NA,90,13,80,NA,NA,NA,NA,40,NA,85,15,65,50
NA,11.5129254649702,9.48158813796454,NA,80,35,NA,NA,50,NA,NA,55,NA,NA,35,72,61
10.1266311038503,10.6454248972655,11.8493977015914,85,NA,NA,80,NA,NA,NA,70,30,NA,67,19,35,52
9.5468126085974,NA,10.3089526606443,NA,45,10,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,29
NA,NA,NA,NA,70,2,NA,58,4,NA,NA,NA,NA,NA,NA,NA,24
NA,NA,NA,50,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
11.0821425488778,10.77895628989,10.0858091093301,NA,60,15,70,NA,NA,NA,70,15,80,NA,NA,50,40
NA,NA,9.68034400122192,NA,70,14,NA,72,4,NA,NA,NA,NA,50,38,75,63
NA,NA,11.0821425488778,90,NA,NA,75,NA,NA,NA,50,45,NA,100,15,58,52
9.21034037197618,10.77895628989,11.0020998412042,NA,80,13,75,NA,NA,NA,60,20,NA,70,12,60,35
NA,9.5468126085974,10.7009947484203,72,NA,NA,64,NA,NA,NA,75,13,NA,60,1,55,43
8.29404964010203,8.88183630500415,9.61580548008435,78,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,42
10.2750511089686,10.6454248972655,10.3481733737976,NA,80,8,NA,75,8,NA,NA,NA,NA,NA,NA,NA,64
10.3089526606443,NA,NA,60,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
NA,9.90348755253613,11.8844890214027,NA,63,22,NA,54,7,NA,70,23,NA,64,18,71,60
NA,11.47210347045,11.6952470217642,65,NA,NA,55,NA,NA,73,NA,NA,62,NA,NA,41,27
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
11.7905572015685,11.3850920934603,11.289781913656,73,NA,NA,66,NA,NA,72,NA,NA,65,NA,NA,27,23
NA,NA,NA,NA,60,28,70,NA,NA,NA,70,18,NA,50,38,54,50
10.1266311038503,NA,10.4912742174382,80,NA,NA,75,NA,NA,NA,75,7,66,NA,NA,45,37
10.7144177687525,10.4341158035983,11.2118203721863,80,NA,NA,70,NA,NA,NA,40,37,75,NA,NA,46,40
10.2109722522841,NA,12.7068479334427,70,NA,NA,64,NA,NA,70,NA,NA,67,NA,NA,38,28
NA,NA,10.77895628989,65,NA,NA,60,NA,NA,NA,75,13,NA,69,9,55,41
NA,10.0858091093301,9.21034037197618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
10.1266311038503,10.3089526606443,11.2118203721863,70,NA,NA,NA,46,18,NA,75,6,NA,45,40,48,39
8.69951474821019,NA,10.77895628989,NA,70,20,NA,58,24,NA,69,24,NA,57,26,60,50
10.2035921449865,NA,NA,55,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
11.5898865061064,NA,NA,NA,58,5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
10.0941079121448,NA,10.6919449129004,NA,85,1,82,NA,NA,NA,70,3,69,NA,NA,48,37
9.39266192877014,NA,10.442900633154,NA,80,22,NA,67,14,NA,65,28,NA,60,20,NA,60
11.0020998412042,7.60090245954208,11.7360690162844,NA,80,15,NA,70,5,NA,75,10,NA,60,8,65,49
10.8780471925343,10.8395809117065,11.1844213979982,55,NA,NA,47,NA,NA,NA,70,2,55,NA,NA,33,29
11.3385720778255,9.90348755253613,12.3883942023241,NA,55,15,65,NA,NA,NA,58,12,64,NA,NA,30,21
10.6213273456864,10.3089526606443,11.0120501720574,NA,50,15,60,NA,NA,NA,70,3,80,NA,NA,NA,32
10.4252531163405,5.29831736654804,11.1899615783738,NA,87,15,106,NA,NA,NA,75,1,70,NA,NA,54,48
NA,10.5966347330961,10.4912742174382,NA,50,55,NA,80,10,NA,80,17,NA,70,16,75,61
9.61580548008435,9.90348755253613,10.8589989975636,NA,90,10,NA,45,52,NA,85,25,90,NA,NA,NA,59
NA,NA,9.7981270368783,NA,NA,35,NA,80,3,NA,80,10,NA,72,7,NA,50
11.8130300574206,9.68034400122192,10.8967393255464,55,NA,NA,45,NA,NA,60,NA,NA,51,NA,NA,27,21
NA,10.0858091093301,10.4912742174382,NA,48,28,NA,38,30,NA,54,4,64,NA,NA,35,25
8.85366542803745,12.3883942023241,11.0974100210086,NA,80,2,77,NA,NA,62,NA,NA,55,NA,NA,44,40
10.3089526606443,NA,12.3883942023241,55,NA,NA,46,NA,NA,85,NA,NA,NA,76,1,33,21
NA,NA,8.69951474821019,NA,60,15,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
12.1007121298723,11.0508900053737,11.6952470217642,70,NA,NA,60,NA,NA,95,NA,NA,NA,60,19,40,34
8.51719319141624,8.69951474821019,9.39814685900071,NA,90,14,95,NA,NA,NA,80,30,NA,75,14,74,58
9.10497985631836,8.51719319141624,11.4510500612521,NA,70,5,50,NA,NA,NA,80,2,NA,50,5,40,29
10.5966347330961,9.21034037197618,10.4341158035983,75,NA,NA,70,NA,NA,NA,NA,35,80,NA,NA,45,40
8.29404964010203,8.69951474821019,10.77895628989,NA,50,50,NA,90,7,NA,80,7,80,NA,NA,55,50
10.7363966754712,10.5966347330961,11.0508900053737,NA,NA,40,NA,80,3,NA,NA,NA,NA,NA,NA,55,49
NA,NA,11.0284171495216,NA,70,25,NA,55,24,NA,80,15,NA,65,13,50,50
10.0858091093301,11.1676142796818,12.3883942023241,60,NA,NA,45,NA,NA,50,NA,NA,48,NA,NA,NA,23
9.61580548008435,10.8197782844103,11.982929094216,NA,40,29,60,NA,NA,85,NA,NA,75,NA,NA,41,31
7.60090245954208,8.00636756765025,8.51719319141624,NA,63,28,NA,47,25,NA,NA,NA,NA,NA,NA,NA,62
NA,NA,10.4912742174382,NA,NA,20,NA,80,12,NA,NA,NA,NA,NA,NA,NA,54
10.4912742174382,NA,12.6115377536383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
